temperature_2_m_above_gnd,relative_humidity_2_m_above_gnd,mean_sea_level_pressure_MSL,total_precipitation_sfc,snowfall_amount_sfc,total_cloud_cover_sfc,high_cloud_cover_high_cld_lay,medium_cloud_cover_mid_cld_lay,low_cloud_cover_low_cld_lay,shortwave_radiation_backwards_sfc,wind_speed_10_m_above_gnd,wind_direction_10_m_above_gnd,wind_speed_80_m_above_gnd,wind_direction_80_m_above_gnd,wind_speed_900_mb,wind_direction_900_mb,wind_gust_10_m_above_gnd,angle_of_incidence,zenith,azimuth,generated_power_kw
1.8,68,1016.8,0,0,0,0,0,0,0,8.67,221.63,14.35,252.47,9.69,221.99,11.52,94.209195,99.177183,93.229434,3.1564516
1.96,58,1016.8,0,0,0,0,0,0,0,8.44,219.81,15.48,270,9.45,220.36,10.8,82.744703,90.30417,100.59717,588.97833
3.06,48,1017.1,0,0,0,0,0,0,14.24,7.49,234.78,16.17,286.82,8.29,235.62,11.16,68.088011,79.620827,110.70952,1082.3275
6.7,43,1015.9,0,0,0,0,0,0,167.32,3.71,240.95,13.55,286.99,3.55,246.04,8.28,53.286151,69.504838,121.95394,2111.1181
11.69,41,1014.5,0,0,0,0,0,0,347.99,6.03,287.35,7.29,290.22,6.49,289.44,10.08,38.473819,60.646309,135.10199,2537.3799
13.95,40,1013.6,0,0,0,0,0,0,496.62,9.39,302.47,10.32,299.25,9.51,299.48,9.72,23.733717,53.817396,150.79189,2763.6964
15.76,36,1012.7,0,0,0,0,0,0,604.31,10.23,309.29,9.79,306.03,9.22,308.66,10.08,9.680444,49.923405,168.99408,2830.3296
16.4,23,1013.8,0,0,0,0,0,0,669.28,8.91,345.96,8.83,348.23,8.4,350.13,9.72,8.1576963,49.679839,188.39668,2679.2458
17.27,23,1013.5,0,0,0,0,0,0,671.95,10.14,343.5,9.9,340.91,9.69,344.93,11.16,21.758514,53.138169,206.8524,2344.2938
17.6,24,1013.4,0,0,0,0,0,0,618.55,11.04,340.97,11.04,340.97,10.59,342.18,12.96,36.472818,59.645289,222.88276,1452.15
17.17,27,1013.2,0,0,0,0,0,0,515.31,12.22,346.37,12.22,346.37,11.37,349.05,15.12,51.278089,68.295279,236.31836,61.016554
16.19,29,1013.5,0,0,0,0,0,0,372.02,12.02,351.38,12.02,351.38,11.21,354.47,14.76,63.250884,76.285973,245.71437,8.1842342
5.32,54,1016.8,0,0,34,95,34,0,0,9.16,225,10.5,247.83,10.7,227.73,9.36,94.037681,99.308317,93.606707,1.6517241
4.79,55,1017.1,0,0,10.5,35,0,0,0,10.46,220.82,11.27,243.43,11.97,223.78,10.44,82.670298,90.50887,100.91173,223.90167
5.34,56,1017.2,0,0,66,100,66,0,14.24,10.01,217.69,13.58,237.99,12.26,220.24,11.52,68.024107,79.837609,111.01724,632.80972
9.28,46,1016.3,0,0,100,100,100,0,157.53,6.62,202.38,12.4,244.18,5.82,201.8,7.92,53.238133,69.7499,122.25383,1024.2631
13.54,36,1015.8,0,0,100,91,100,0,320.4,4.84,221.99,6.41,231.84,5.35,227.73,9.36,38.445237,60.927424,135.38222,1855.3769
15.73,34,1014.3,0,0,36,0,36,0,477.04,5.15,257.91,5.86,259.38,5.15,257.91,6.48,23.740078,54.139075,151.02324,1817.3467
17.21,37,1013.3,0,0,0,0,0,0,585.62,5.76,270,6.12,270,5.77,266.42,5.76,9.8252371,50.279643,169.133,1355.8033
18.54,27,1014,0,0,30,37,30,0,633.68,0.51,225,0.72,180,0.72,180,4.68,8.4190869,50.051405,188.41294,2506.3736
19.22,29,1013.4,0,0,28.5,95,26,0,638.13,1.14,161.57,1.84,168.69,1.94,158.2,5.4,21.879166,53.502043,206.75714,1443.2214
19.56,30,1013.3,0,0,2.4,8,0,0,579.39,3.42,161.57,4.1,164.74,3.76,163.3,9.72,36.555646,59.987457,222.71412,676.25083
19.43,31,1012.9,0,0,7.8,26,0,0,499.29,4.02,153.43,4.68,157.38,4.68,157.38,9.36,51.340597,68.612884,236.11033,157.40306
18.95,33,1012.6,0,0,5.4,18,0,0,364.01,5.69,145.3,6.19,144.46,5.69,145.3,9.72,62.68487,76.153824,245.03929,7.2953125
10.23,95,1012,0,0,24,12,24,12,0,25.58,166.16,40.61,165.1,27.68,167.23,40.68,82.598959,90.714315,101.22314,139.04389
10.89,94,1012.7,0,0,50,16,20,50,12.46,28.9,166.31,40.86,165.72,30.57,167.76,36.36,67.96355,80.054815,111.32124,204.56321
12.55,87,1012.6,0,0,100,52,12,100,154.86,31.52,166.12,41.3,165.36,32.22,166.43,37.44,53.19427,69.995347,122.54924,165.9575
13.45,82,1012.5,0,0,100,100,100,91,288.36,33.44,165.66,42.79,165.38,34.05,166.55,44.28,38.421974,61.208516,135.65715,677.44239
14.73,75,1012,0,0,100,100,100,35,405.84,34.6,167.99,42.29,168.21,34.88,168.69,43.2,23.7541,54.459953,151.24884,1512.5823
16.38,68,1011.1,0,0,88,37,88,2,515.31,34.1,169.05,40.32,169.19,34.03,169.64,37.44,9.9812565,50.634088,169.26694,1566.5236
17.13,65,1010.2,0,0,6.9,23,0,0,382.7,28.47,166.84,32.84,167.33,28.82,167.01,27.72,8.683002,50.420386,188.42626,646.08583
18.63,58,1009.4,0,0,4.8,16,0,0,620.33,25.98,169.62,29.3,169.38,26.41,169,33.12,22.002504,53.862988,206.66098,315.87389
19.03,55,1008.9,0,0,8.1,27,0,0,575.83,28.14,163.65,32.14,164.41,28.48,163.86,42.12,36.638987,60.32663,222.54566,207.84389
18.41,57,1008,0,0,80,100,80,0,445,33.25,160.39,40.08,160.59,33.93,160.8,45.36,51.402483,68.927461,235.90276,47.361667
10.96,95,1012.2,0,0,100,1,100,5,0,17.9,164.85,27.94,165.07,20.28,163.5,21.6,82.5305,90.920166,101.53132,15.254727
11.85,93,1012.2,0,0,100,0,100,36,8.01,21.05,167.15,30.3,166.95,22.53,167.07,24.84,67.906358,80.27243,111.62152,170.57694
12.93,88,1012,0,0,100,7,100,100,88.11,23.16,168.34,30.43,169.09,24.22,168.86,27.36,53.154587,70.24123,122.84029,474.34752
13.33,89,1012.3,0.1,0,100,20,100,100,161.09,25.67,157.75,32.36,159.15,25.34,157.44,29.16,38.404031,61.489692,135.92697,332.03786
14.31,84,1011.7,0.1,0,100,23,100,100,260.77,27.94,158.06,33.16,159.01,26.67,158.63,30.96,23.775726,54.780217,151.46895,380.08361
15.07,80,1011,0.2,0,100,27,100,100,364.01,29.88,158.07,35.23,158.42,29.41,158.46,34.2,10.148528,50.986999,169.39603,378.63416
14.96,78,1010.7,1.1,0,100,27,100,100,227.84,26.56,153.43,32.2,153.43,26.89,153.78,30.24,8.9506436,50.787045,188.43654,316.66327
14.99,79,1010.2,1.2,0,63,79,59,63,224.28,25.57,147.65,31.37,148.13,26.18,148.5,28.44,22.128332,54.221197,206.56366,74.302778
15.37,77,1009.3,1.3,0,69,100,19,69,233.18,28.01,136.04,34.11,135.86,28.26,135.52,41.4,36.722713,60.662904,222.3771,27.595278
15.14,81,1008.4,1.3,0,72,7,72,72,234.96,29.2,149.64,36.62,149.91,29.65,150.95,39.6,51.466996,69.241465,235.69774,3.1433333
9.31,96,1010.6,0,0,89,32,0,89,0,20.42,170.87,29.59,170.19,22.55,171.74,19.8,82.465073,91.126512,101.83616,118.82722
9.52,95,1010.7,0,0,74,26,0,74,10.68,19.77,169.51,28.31,168.26,21.25,169.26,21.6,67.852571,80.49039,111.91797,603.14
11.47,86,1010.5,0,0,39,24,0,39,153.08,21.31,164.32,27.6,164.88,21.66,164.58,27,53.119106,70.48746,123.12685,803.87278
12.59,83,1011.4,0,0,74,27,0,74,321.29,22.21,160.1,26.54,159.35,22.09,160.97,33.12,38.391397,61.770834,136.19159,639.55694
13.25,81,1011.1,0,0,99,23,0,99,404.95,24.82,156.04,29.17,155.97,24.68,156.8,28.08,23.804847,55.09972,151.68349,2380.4781
14.03,75,1010.5,0,0,19,1,0,19,445.89,24.68,156.8,27.89,156.41,24.54,157.57,27.72,10.326142,51.338212,169.52026,1740.5569
14.83,75,1009.8,0.5,0,100,0,0,100,218.94,6.3,120.96,6.7,126.25,6.19,125.54,7.56,9.221012,51.151217,188.44378,2280.6075
14.86,74,1010.3,0.3,0,100,0,0,100,245.64,11.59,154.23,13.1,159.08,12.3,159.44,11.88,22.25639,54.576507,206.46519,2349.7869
14.56,76,1010.5,0,0,63,0,0,63,297.26,17.58,157.11,19.86,157.62,17.58,157.11,15.84,36.806685,60.996127,222.20847,1309.8467
14.4,75,1009.6,0,0,10,0,0,10,359.56,18.25,157.99,20.95,160.94,18.67,160.87,17.28,51.524,69.547431,235.48841,81.176667
14.7,73,1009.8,0,0,10,8,0,10,300.82,16.42,154,18.68,154.92,16.75,154.54,15.12,62.951564,77.123454,244.4573,0.40555556
8.07,94,1014.9,0,0,0,0,0,0,0,6.7,53.75,15.38,57.43,7.24,63.43,16.2,82.389625,91.32062,102.14321,0.36333333
7.95,98,1016.1,0,0,50,13,3,50,8.9,6.57,9.46,12.57,23.63,7.29,20.22,15.48,67.802237,80.708597,112.21042,98.198427
9.71,90,1016.3,0,0,100,18,0,100,140.62,8.56,14.62,10.46,26.57,8.56,14.62,19.08,53.087844,70.733874,123.40871,175.97749
10.03,90,1016.9,0,0,100,41,44,100,173.55,11.09,35.75,12.98,46.12,10.8,36.87,16.92,38.384045,62.051707,136.45078,144.27853
11.59,86,1016.5,0,0,100,100,100,100,281.24,15.58,33.69,17.28,35.68,15.68,31.87,20.88,23.841295,55.418152,151.89229,366.03472
12.66,83,1016.7,0,0,100,100,100,100,238.52,15.08,33.31,16.68,32.66,15.19,31.43,17.28,10.512352,51.687366,169.63956,455.35374
16.33,61,1015.8,0,0,0.3,1,0,0,563.37,18.22,37.78,19.45,38.99,17.94,38.48,19.8,9.4925654,51.512537,188.44805,192.38597
17.03,53,1015.7,0,0,100,10,100,0,607.87,22.7,27.38,24.16,28.47,22.38,27.8,24.48,22.386374,54.928598,206.3657,184.7025
16.46,47,1016.5,0,0,3.6,12,3,0,490.39,23.89,30.82,26.18,31.5,23.89,30.82,25.2,36.890753,61.326034,222.03991,258.41179
15.89,43,1016.4,0,0,82,0,82,0,470.81,24.16,33.45,27.16,34.74,24.36,34.16,23.76,51.58343,69.852468,235.28178,70.455833
14.86,45,1016.9,0,0,0,0,0,0,337.31,27.36,32.64,32.45,33.69,28.16,32.47,27.36,62.384206,76.984436,243.785,1.7625
4.06,95,1022.6,0,0,100,0,0,100,0,14.11,5.86,17.9,15.15,14.11,5.86,23.76,82.343426,91.540299,102.43531,36.746111
4.06,95,1023.8,0,0,100,21,0,100,3.56,14.49,14.38,18.53,24.08,14.59,15.75,25.56,67.755376,80.927014,112.49881,171.51352
4.52,93,1023.9,0,0,100,9,0,100,70.31,14.84,14.04,18.12,20.96,14.84,14.04,27.36,53.06082,70.98047,123.68589,262.74306
5.31,91,1023.2,0,0,100,0,0,100,152.19,15.94,18.43,18.25,22.01,15.48,17.59,29.52,38.38196,62.33233,136.70462,284.59984
8.38,70,1022.4,0,0,17,0,0,17,349.77,20.17,34.82,21.97,34.99,19.77,33.11,24.48,23.88497,55.735569,152.09546,527.46083
10.52,58,1021.1,0,0,0,0,0,0,566.04,21.37,32.62,23.17,32.95,21.37,32.62,25.56,10.707003,52.03455,169.75398,803.38583
12.05,54,1020.6,0,0,30,100,14,0,595.41,24.82,23.96,27.38,24.88,24.82,23.96,29.88,9.7657404,51.871099,188.44928,1299.0854
12.98,50,1020.6,0,0,30,100,0,0,577.61,24.68,23.2,26.9,24.51,24.34,23.53,28.44,22.518073,55.277523,206.26504,1531.3214
13.48,47,1019.7,0,0,26.7,89,0,0,550.02,23.54,23.43,25.45,25.11,23.21,23.78,26.28,36.974782,61.652624,221.87127,679.32158
13.38,48,1019.4,0,0,100,100,100,0,462.8,24.07,21.96,26.61,23.1,23.73,22.29,25.92,51.641838,70.154088,235.07546,135.97611
12.74,51,1019.5,0,0,59,32,59,0,319.51,23.69,24.23,27.06,25.2,23.84,25.02,25.2,62.42745,77.268872,243.56197,6.8767857
1.51,83,1026,0,0,6,0,0,6,0,8.85,333.43,16.22,357.46,11.75,332.65,17.28,82.287585,91.748048,102.7294,450.02361
2.06,79,1026.6,0,0,2,0,0,2,5.34,7.65,318.81,13.98,348.11,11.02,321.63,16.92,67.712027,81.14557,112.78302,1158.1569
6,56,1025.8,0,0,0,0,0,0,131.72,7.9,329.93,11.18,345.07,8.89,328.24,19.8,53.034598,71.225408,123.96172,1808.038
8.49,48,1025.8,0,0,0,0,0,0,301.71,9.73,357.88,10.08,360,9.73,357.88,21.6,38.376707,62.608974,136.9623,2406.3933
10.76,40,1024.5,0,0,2.1,7,0,0,445,10.82,3.81,10.5,5.91,10.11,4.09,21.24,23.935701,56.051754,152.29288,2683.0975
12.79,37,1023.6,0,0,0,0,0,0,547.35,12.66,14.83,13.21,17.45,12.31,15.26,21.96,10.90894,52.379517,169.86349,2748.8261
14.67,47,1023.2,0,0,0,0,0,0,599.86,17.58,22.89,18.06,23.5,17.11,22.25,21.6,10.039444,52.226651,188.4475,2611.8014
15.59,47,1022.8,0,0,0,0,0,0,603.42,17.11,22.25,18.06,23.5,16.78,22.71,20.88,22.651191,55.623048,206.16327,2253.9906
16.25,48,1022.9,0,0,0,0,0,0,554.47,16.45,23.2,17.25,23.36,16.12,23.7,20.16,37.058619,61.975691,221.70263,1111.5136
16.33,50,1022.1,0,0,0,0,0,0,456.57,15.04,21.04,15.98,22.52,14.71,21.54,19.44,51.699118,70.452114,234.86952,47.08
15.94,52,1022.6,0,0,0,0,0,0,318.62,14.12,19.36,15.04,21.04,13.78,19.86,18.36,62.346037,77.464162,243.24897,0.10185185
7.59,90,1023.7,0,0,0,0,0,0,0,9.29,234.46,12.92,257.13,10.5,239.04,11.52,82.234874,91.955939,103.01968,237.54278
7.88,88,1023.6,0,0,0,0,0,0,5.34,7.93,230.53,10.18,278.13,9.89,236.89,9,67.672224,81.364203,113.06295,625.905
10.33,74,1023.1,0,0,0,0,0,0,129.94,5.99,212.74,6.21,280.01,6.13,220.24,5.4,53.019543,71.473828,124.22571,1337.0539
14.49,59,1022.9,0,0,0,0,0,0,300.82,2.81,230.19,2.81,230.19,2.55,225,2.88,38.393476,62.892319,137.19582,1798.8583
17.3,49,1021.3,0,0,0.9,3,0,0,443.22,0.72,270,0.8,243.43,0.72,270,2.88,23.993374,56.366727,152.48463,1506.2419
19.11,42,1020.2,0,0,27.6,92,0,0,548.24,2.41,153.43,3.08,159.44,2.74,156.8,9.36,11.11799,52.722311,169.96812,1602.4248
20.46,37,1019,0,0,30,100,0,0,588.29,10.44,180,11.16,180,10.81,178.09,10.44,10.313914,52.579236,188.44265,904.55361
21.04,37,1018.7,0,0,30,100,1,0,593.63,10.45,181.97,11.18,183.69,10.81,181.91,11.88,22.785515,55.965184,206.06026,760.62194
20.78,38,1017.9,0,0,100,100,100,0,483.27,9.03,175.43,10.09,177.95,9.75,175.76,11.52,37.142119,62.295203,221.53384,359.92222
20.5,39,1017.9,0,0,100,100,100,0,352.44,9.01,177.71,10.08,180,9.73,177.88,13.68,51.75516,70.746479,234.66387,56.954167
8.73,74,1020,0,0,18.3,61,2,0,0,3.83,138.81,7.1,30.47,4.33,131.63,6.48,82.185133,92.163898,103.3063,23.360391
8.54,75,1020.8,0,0,16.5,55,0,0,5.34,5.15,155.22,6.13,93.37,5.63,153.43,5.04,67.635998,81.582853,113.33849,121.94833
11.02,66,1020.2,0,0,96,100,96,0,129.94,3.32,192.53,5.99,122.74,2.97,194.04,4.32,53.005321,71.720453,124.48818,240.25569
13.18,58,1020.2,0,0,100,100,100,2,206.48,1.08,180,1.44,180,1.44,180,4.68,38.407019,63.171511,137.43307,227.94111
14.55,53,1019.9,0,0,100,100,100,0,203.81,0.72,270,0,180,0.36,270,2.88,24.057791,56.680268,152.67058,650.20518
17,45,1018.5,0,0,100,100,100,0,413.85,4.02,10.3,3.88,21.8,3.42,18.43,3.96,11.332947,53.06268,170.06783,399.26806
16.78,43,1018.4,0,0,100,25,100,100,264.33,9.22,51.34,10.19,57.99,9.29,54.46,10.44,10.588224,52.928599,188.43475,636.71982
17.71,41,1017.9,0,0,100,19,100,100,353.33,11.3,37.23,12.48,43.83,11.72,42.51,10.44,22.920748,56.303697,205.95607,337.26444
18.21,39,1018.1,0,0,100,23,100,100,401.39,9.67,45,10.23,50.71,9.73,51.01,9,37.225122,62.610955,221.36499,192.91707
18.09,39,1017.9,0,0,100,29,100,100,274.12,7.7,52.59,8.22,61.19,7.59,58.57,5.76,51.80985,71.037006,234.45858,140.78346
17.92,39,1017.7,0,0,100,30,100,100,210.04,7.29,57.09,7.73,62.24,7.41,60.95,6.48,61.572544,77.426625,242.17554,0.0125
8.61,77,1020.6,0,0,83,43,83,0,0,14.4,178.57,28.92,161.11,18,181.15,25.56,82.139657,92.372822,103.58833,229.05444
8.42,78,1021.6,0,0,62,45,62,0,4.45,14.4,178.57,27.6,149.42,15.5,182.66,25.56,67.603383,81.80147,113.60953,654.4925
12.06,68,1020.8,0,0,16,44,16,0,131.72,15.73,164.05,22.93,157.86,14.93,164.62,26.64,52.995398,71.966959,124.74558,1505.8628
15.2,56,1019.7,0,0,15,50,11,0,299.93,21.41,153,25.77,151.65,21.73,153.43,29.16,38.425711,63.450059,137.66468,2131.4292
16.3,53,1020,0,0,30,57,30,0,433.43,23.84,154.98,27.38,155.12,24.01,156.12,27,24.128808,56.992322,152.85074,2660.9058
17.21,49,1019.1,0,0,42,50,42,0,532.22,24.82,160.51,27.78,161.1,24.7,161.3,26.64,11.55346,53.400571,170.16261,2154.9019
16.8,50,1018.4,0,0,100,23,100,0,558.92,24.07,158.04,26.67,158.63,23.93,158.84,25.56,10.862157,53.274682,188.42376,1638.9419
16.88,49,1018.5,0,0,100,29,100,0,439.66,23.91,161.57,26.87,162.05,24.14,162.65,25.56,23.056643,56.638513,205.85063,1846.9892
17.3,48,1017.4,0,0,100,23,100,0,414.74,23.93,164.29,27.25,164.68,23.93,164.29,24.12,37.307474,62.922854,221.19601,921.64278
17.48,49,1016.5,0,0,100,23,100,0,379.14,24.29,168.02,27.53,168.69,24.22,168.86,23.4,51.863072,71.323588,234.25361,126.20889
17.21,50,1016.8,0,0,93,24,93,0,290.14,23.51,168.52,27.47,169.43,23.8,169.54,22.68,62.219517,78.117024,242.40617,0.1
10.47,92,1012.5,0.1,0,100,0,100,100,0,21.4,167.37,30.22,167.62,22.45,167.97,23.4,82.097376,92.581913,103.86648,32.135556
10.47,91,1012.7,0.1,0,100,0,100,100,1.78,21.92,165.74,30.74,166.45,22.96,166.4,24.48,67.574399,82.019998,113.87601,84.506667
11.53,86,1012.1,0.1,0,100,0,100,100,64.08,22.61,166.18,29.95,166.8,22.88,167.28,27.36,52.989788,72.213316,124.99786,554.60483
12.6,82,1012.1,0.1,0,100,0,100,100,167.32,21.57,165.5,27.42,166.33,21.83,166.65,26.28,38.449522,63.72793,137.89063,910.30795
13.87,77,1011.7,0.1,0,48,0,48,0,337.31,24.63,164.74,29.43,165.11,24.63,164.74,31.32,24.20628,57.302864,153.02514,201.59944
14.73,73,1010.3,0.2,0,3.9,13,0,0,524.21,26.48,172.97,30.74,174.62,26.8,173.83,27,11.779188,53.73597,170.25248,252.90611
14.27,72,1011.7,0.3,0,14.1,47,0,13,569.6,32.02,171.6,38.59,171.42,32.74,171.78,34.92,11.135813,53.617472,188.40963,167.18444
13.78,74,1011.3,0.4,0,8.7,29,0,8,459.24,31.73,176.75,37.47,177.8,32.07,177.43,33.48,23.192988,56.969595,205.74385,455.64367
14.3,71,1011,0.4,0,10,0,0,10,330.19,31.34,181.97,36.39,182.27,31.34,181.97,34.2,37.389024,63.230836,221.0268,719.69583
14.31,71,1010.4,0.3,0,15,0,0,15,270.56,29.9,182.07,35.33,182.92,30.26,182.05,32.4,51.914712,71.606139,234.0489,114.56722
13.81,73,1010.5,0.3,0,12,0,0,12,293.7,28.12,182.94,33.55,183.69,28.12,182.94,30.6,61.648046,77.965194,241.73687,4.1825
8.52,80,1011.5,0,0,100,0,0,100,0,14.39,211.7,21.31,217.45,15.5,210.74,21.96,82.057974,92.790793,104.14083,6.8413889
8.53,82,1011.8,0.1,0,100,0,0,100,0.89,10.64,203.96,15.88,212.97,10.7,199.65,25.92,67.549104,82.238358,114.13773,213.59472
9.96,75,1012,0,0,100,0,0,100,81.88,7.93,230.53,8.44,230.19,7.64,225,31.68,52.988499,72.45936,125.2448,484.93113
10.72,69,1012.5,0.4,0,100,0,0,100,122.82,5.45,277.59,3.26,276.34,2.9,277.13,30.6,38.478394,64.004889,138.11069,737.46333
11.94,51,1012.2,0,0,68,0,0,68,331.97,12.96,268.41,12.68,263.48,11.61,262.87,24.12,24.289943,57.611582,153.19357,1039.8482
11.83,37,1012.7,0,0,100,0,0,100,535.78,17.77,276.98,18.42,274.48,16.62,274.97,20.52,12.0087,54.068509,170.33735,1097.8551
12.44,58,1011.4,0,0,3,0,0,3,290.14,9.42,313.45,9.93,316.47,8.44,320.19,23.76,11.407782,53.956592,188.3924,646.18921
12.87,42,1011.2,0,0,12,0,0,12,384.48,13.56,280.71,14.78,272.79,12.98,273.18,20.88,23.329426,57.296606,205.63585,1391.8825
13.19,43,1011.6,0,0,100,0,0,100,396.94,14.4,268.57,15.19,264.56,13.8,262.5,36.72,37.469594,63.534621,220.85752,364.63889
12.43,46,1011.2,0,0,34,0,10,34,339.98,10.83,254.58,11.28,253.3,10.25,251.57,21.96,51.964649,71.884433,233.84459,54.450796
11.67,48,1011.4,0,0,98,0,98,10,114.81,9.47,261.25,11.09,256.87,9.61,257.01,17.64,61.791036,78.303087,241.59764,0.47583333
1.36,89,1017.1,0,0,0,0,0,0,0,9.83,246.25,24.01,257.01,10.16,247.07,21.6,82.023495,93.000821,104.40983,386.12917
1.22,91,1018.1,0,0,0,0,0,0,1.78,11.62,253.81,27.19,263.16,12.41,253.14,21.6,67.527485,82.456523,114.39471,707.16685
5.45,79,1017.4,0,0,0,0,0,0,113.03,15.94,263.52,25.6,266.78,15.94,263.52,28.08,52.991542,72.70516,125.48649,1179.4407
8.19,68,1017.2,0,0,7,0,0,7,284.8,23.05,268.21,27.37,268.49,23.07,267.32,31.68,38.512306,64.281054,138.32503,952.41383
9.71,62,1016.8,0,0,10,0,0,10,419.19,23.78,272.6,26.68,273.09,22.69,271.82,31.32,24.379736,57.918659,153.35623,1810.3421
11.04,56,1016.3,0,0,9,25,5,9,523.32,25.05,277.43,27.55,276.75,23.89,276.05,32.4,12.242688,54.398429,170.41729,1701.5575
12.54,53,1015.6,0,0,41,30,41,0,572.27,27.74,272.23,30.61,271.35,27,270,35.28,11.67911,54.29228,188.37196,1084.4826
13.06,50,1016,0,0,10.2,34,4,0,583.84,27.42,273.76,30.26,272.05,26.64,270.77,34.2,23.465847,57.619721,205.52639,826.24187
13.19,49,1016.6,0,0,10.8,36,6,0,535.78,26.73,274.64,29.56,272.79,25.93,271.59,33.84,37.549056,63.834296,220.68791,283.20611
13.02,50,1015.8,0,0,44,66,44,0,439.66,25.33,275.71,28.52,274.34,24.88,273.32,32.76,52.012772,72.158482,233.64047,53.095278
7.98,92,1019.4,0,0,100,12,0,100,0,9.57,160.2,10.46,176.05,13.24,157.62,8.64,81.989303,93.208702,104.67671,36.133611
8.46,89,1020,0,0,100,10,60,100,0.89,9.79,162.9,10.82,183.81,9.9,160.91,6.12,67.50959,82.674401,114.64675,252.42222
10.08,81,1019.7,0,0,100,15,0,100,72.09,10.82,176.19,12.6,180,11.53,178.21,6.48,52.998914,72.950542,125.7227,603.13944
10.97,79,1019.8,0,0,100,17,0,100,87.22,13.2,169,15.98,165.65,13.71,166.33,11.16,38.551183,64.556174,138.53341,1000.3217
13.83,66,1019,0,0,27,21,0,27,280.35,15.6,161.15,18.21,161.57,16.39,160.77,18,24.47536,58.223768,153.51291,1018.4706
15.67,60,1018.7,0,0,100,27,0,100,490.39,12.41,163.14,13.8,164.88,13.01,165.58,13.32,12.47967,54.725344,170.49222,1345.2992
17.31,62,1018.1,0,0,100,30,0,100,472.59,7.59,148.57,8.71,150.26,8.71,150.26,15.48,11.948455,54.62415,188.34837,2284.5083
17.14,62,1018.2,0,0,100,25,0,100,336.42,11.77,156.57,12.98,160.56,12.52,161.57,12.6,23.601897,57.938594,205.41561,878.34083
17.58,59,1018.4,0,0,100,25,0,100,355.11,12.72,154.89,13.05,155.56,12.57,156.37,15.84,37.627233,64.129575,220.51812,409.17583
17.66,57,1017.3,0,0,100,29,0,100,350.66,14.71,158.46,15.72,159.9,14.58,159.78,13.68,52.058965,72.428059,233.4367,100.02687
16.59,60,1017.4,0,0,8.7,29,0,0,295.48,15.94,161.57,17.76,162.3,16.17,163.18,14.4,61.37861,78.488991,240.80997,0.35
8.77,95,1018.1,0,0,3.9,13,0,0,0,23.89,173.95,38.24,171.34,26.4,174.52,36.72,81.961731,93.418953,104.93707,16.200556
8.99,95,1018,0,0,33,16,33,1,0.89,25.72,173.57,40.48,170.79,28.23,174.14,38.52,67.495416,82.89193,114.89378,646.49361
11.56,82,1017.3,0,0,17,17,17,0,107.69,27.87,174.07,38.09,172.94,28.55,174.94,36.36,53.010611,73.195482,125.95343,886.31891
13.33,73,1018.9,0,0,4.8,16,0,0,280.35,28.14,176.33,35.35,176.5,28.84,177.14,34.56,38.594974,64.830233,138.73585,2389.4042
15.16,64,1017.8,0,0,100,15,100,0,410.29,28.12,177.06,33.89,176.96,28.48,177.1,31.68,24.57666,58.526906,153.66366,2577.9178
16.66,54,1016.9,0,0,100,13,100,0,486.83,28.5,176.38,33.53,176.92,28.84,177.14,29.52,12.719614,55.049271,170.56217,2567.3583
17.26,55,1018.4,0,0,3.3,11,0,0,566.04,26.04,174.45,29.63,175.12,26.37,175.3,25.92,12.216019,54.952213,188.32158,2270.415
17.93,51,1017,0,0,1.5,5,0,0,567.82,27.19,173.16,30.77,173.96,27.55,173.25,27.36,23.737394,58.253213,205.30341,1034.8822
18.19,50,1016,0,0,0.3,1,0,0,521.54,28.36,171.97,33,173.11,29.02,172.87,29.52,37.703988,64.420415,220.34808,293.04333
18.2,49,1016.2,0,0,100,0,100,0,423.64,28.77,171.36,33.86,171.44,29.12,171.47,30.24,51.622275,72.385241,232.84641,26.690638
9.76,93,1015.9,0,0,100,100,100,85,0,31.63,168.18,41.87,168.59,32.76,167.95,38.88,92.300283,101.66543,98.536988,9.0694444
9.36,93,1015.9,0,0,100,100,100,54,0,31.36,167.4,41.51,168.5,32.06,167.68,38.88,81.941039,93.631768,105.19078,286.66292
9.14,93,1016.1,0,0,100,100,100,44,0,31.28,168.04,42.08,169.65,32.34,168.44,39.6,67.484974,83.109029,115.13571,427.35833
9.84,89,1016.3,0,0,100,100,100,63,59.63,31.44,166.76,41.59,168.01,32.14,167.05,39.6,53.026617,73.43988,126.17854,1409.4642
10.66,85,1017,0.1,0,69,100,45,69,174.44,31.61,165.49,39.64,166.34,32.31,165.81,40.32,38.6436,65.103101,138.93227,1286.9806
11.85,82,1016.9,0.4,0,52,100,21,52,311.5,31.1,163.87,37.29,164.89,31.01,164.51,39.6,24.683398,58.827917,153.80843,1310.0789
12.87,78,1016.7,0.3,0,51,100,0,51,333.75,31.17,165.96,36.59,166.92,31.09,166.61,38.16,12.96187,55.370038,170.62712,995.92444
13.23,74,1017,0,0,100,100,100,1,301.71,33.14,178.13,41.4,179.5,34.21,178.79,40.32,12.481326,55.276299,188.2916,685.95694
14.29,70,1016.8,0,0,100,100,100,0,314.17,31.35,177.37,38.54,178.39,32.43,177.46,36.36,23.872083,58.563413,205.18981,498.04111
